chunk_file_path,subchunk_number,source_file_path,source_line,rule_id,decision,rationale
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1012,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,138,go_perf_layer_string_handling_regexp_compile_in_request_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1013,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,142,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1014,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,160,formfile_open_readall_whole_upload,true_positive,Handler opens uploaded file and materializes entire body with io.ReadAll causing unbounded memory risk.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1015,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,160,full_dataset_load,false_positive,Pattern is advisory or context dependent and snippet does not prove a concrete defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1016,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,160,go_perf_layer_collection_iteration_len_called_after_materializing_channel,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1017,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,172,error_detail_leaked_to_client,true_positive,Handler returns err.Error text to client which can expose internal failure details.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1018,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,172,handler_switches_on_error_strings,false_positive,Handler does not branch on specific err.Error string values.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1019,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,172,raw_db_error_exposed_to_client,false_positive,Snippet exposes generic processing errors but not SQL or ORM database errors.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1020,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,177,error_detail_leaked_to_client,true_positive,Handler returns err.Error text to client which can expose internal failure details.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1021,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,185,gin_handler_mixes_html_json_and_file_responses,false_positive,Info level handler style guidance and snippet does not indicate functional defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1022,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,185,gin_handler_returns_multiple_response_shapes,false_positive,Info level handler style guidance and snippet does not indicate functional defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1023,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,186,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1024,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,186,go_perf_layer_error_handling_cost_sentinel_error_allocated_per_call,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1001_1025.txt,1025,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,186,go_perf_layer_io_operations_readall_on_known_large_file,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1026,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,186,go_perf_layer_io_operations_scanner_used_for_large_token_stream,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1027,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,186,go_perf_layer_io_operations_stat_before_open_without_branch,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1028,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,187,go_perf_layer_algorithmic_complexity_quadratic_append_filter_pipeline,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1029,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_algorithmic_complexity_per_request_topk_full_sort,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1030,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1031,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_caching_per_request_config_cache_rebuild,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1032,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_logging_overhead_log_payload_serialized_before_sampling,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1033,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_network_calls_dns_lookup_per_request_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1034,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_network_calls_retry_loop_without_backoff,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1035,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_network_calls_tls_config_built_per_request,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1036,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_resource_pooling_rate_limiter_per_request,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1037,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1038,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1039,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_serialization_map_any_json_decode_in_hot_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1040,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,188,go_perf_layer_string_handling_regexp_compile_in_request_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1041,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,193,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1042,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,193,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1043,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,193,go_perf_layer_string_handling_string_lower_for_case_insensitive_compare,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1044,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,196,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1045,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,198,go_perf_layer_algorithmic_complexity_repeated_nested_slice_scans,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1046,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,198,go_perf_layer_collection_iteration_copy_slice_before_readonly_range,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1047,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,198,go_perf_layer_data_structure_choice_slice_queue_pop_front,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1048,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,198,go_perf_layer_garbage_collection_cleanup_large_slice_retained_after_truncate,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1049,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,198,go_perf_layer_hot_path_optimization_allocation_in_hash_or_less_func,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1026_1050.txt,1050,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,204,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1051,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,212,go_perf_layer_collection_iteration_len_called_after_materializing_channel,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1052,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,212,go_perf_layer_hot_path_optimization_defer_for_simple_unlock_in_hot_loop,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1053,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,212,go_perf_layer_hot_path_optimization_invariant_parse_inside_handler,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1054,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,212,go_perf_layer_hot_path_optimization_reflection_on_hot_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1055,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,217,go_perf_layer_database_access_query_inside_loop_without_batching,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1056,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,217,go_perf_layer_database_access_select_star_on_hot_query,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1057,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,217,go_perf_layer_memory_allocation_bytes_buffer_allocated_per_record,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1058,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,222,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1059,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,224,go_perf_layer_lazy_loading_eager_load_optional_config,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1060,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,234,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1061,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,235,gin_handler_uses_action_param_switch_for_many_use_cases,false_positive,Info level handler style guidance and snippet does not indicate functional defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1062,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,245,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1063,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,265,formfile_open_readall_whole_upload,true_positive,Handler opens uploaded file and materializes entire body with io.ReadAll causing unbounded memory risk.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1064,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,265,full_dataset_load,false_positive,Pattern is advisory or context dependent and snippet does not prove a concrete defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1065,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,277,error_detail_leaked_to_client,true_positive,Handler returns err.Error text to client which can expose internal failure details.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1066,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,277,handler_switches_on_error_strings,false_positive,Handler does not branch on specific err.Error string values.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1067,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,277,raw_db_error_exposed_to_client,false_positive,Snippet exposes generic processing errors but not SQL or ORM database errors.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1068,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,282,error_detail_leaked_to_client,true_positive,Handler returns err.Error text to client which can expose internal failure details.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1069,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,290,json_marshaled_manually_then_c_data,false_positive,Snippet marshals report into response header then returns PDF bytes not manual JSON response body.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1070,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,290,no_streaming_for_large_export_handler,false_positive,Endpoint returns generated PDF payload and snippet alone does not prove avoidable streaming defect.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1071,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,295,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1072,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,295,go_perf_layer_io_operations_readall_on_known_large_file,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1073,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,295,go_perf_layer_io_operations_stat_before_open_without_branch,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1074,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_algorithmic_complexity_per_request_topk_full_sort,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1051_1075.txt,1075,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1076,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_logging_overhead_log_payload_serialized_before_sampling,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1077,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_network_calls_dns_lookup_per_request_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1078,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_resource_pooling_rate_limiter_per_request,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1079,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1080,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1081,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_serialization_map_any_json_decode_in_hot_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1082,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,297,go_perf_layer_string_handling_regexp_compile_in_request_path,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1083,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,301,go_perf_layer_collection_iteration_copy_slice_before_readonly_range,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1084,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,301,go_perf_layer_garbage_collection_cleanup_large_slice_retained_after_truncate,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1085,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,301,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1086,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,301,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1087,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,301,go_perf_layer_string_handling_string_lower_for_case_insensitive_compare,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1088,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,302,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1089,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,304,go_perf_layer_hot_path_optimization_allocation_in_hash_or_less_func,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1090,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,309,go_perf_layer_collection_iteration_len_called_after_materializing_channel,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1091,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,310,http_response_body_not_closed,false_positive,No outbound HTTP response object is present in snippet so this appears to be a mismatched hit.
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1076_1100.txt,1092,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/internal/handlers/redact.go,312,go_perf_layer_hot_path_optimization_invariant_parse_inside_handler,false_positive,Performance heuristic lacks runtime evidence in snippet and is not clearly actionable.
