chunk_file_path,subchunk_number,source_file_path,source_line,rule_id,decision,rationale
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5028,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",199,"python_perf_layer_collection_iteration_generator_materialized_for_truthiness",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5029,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",199,"python_perf_layer_network_calls_retry_without_backoff_or_jitter",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5030,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",203,"string_concat_in_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5031,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",223,"python_perf_layer_database_access_orm_query_inside_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5032,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",229,"blocking_io_call_executed_per_item_without_batching",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5033,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",229,"invariant_computation_not_hoisted_out_of_nested_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5034,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",229,"public_api_missing_type_hints",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5035,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",229,"same_buffer_or_prefix_reencoded_each_iteration",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5036,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",229,"same_contextmanager_pattern_copied_across_modules",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5037,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",230,"python_perf_layer_algorithmic_complexity_full_sort_for_top_n",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5038,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",230,"python_perf_layer_io_operations_path_exists_before_open_race",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5039,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",230,"python_perf_layer_io_operations_small_file_writes_without_buffer",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5040,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",234,"python_perf_layer_caching_unbounded_dict_cache",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5041,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",234,"python_perf_layer_data_structure_choice_dict_of_dicts_for_fixed_records",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5042,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",234,"python_perf_layer_data_structure_choice_heapq_reimplemented_with_sorted_list",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5043,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",234,"python_perf_layer_data_structure_choice_pandas_object_dtype_for_numeric_hot_columns",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5044,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",234,"python_perf_layer_serialization_pydantic_model_recreated_for_internal_dict",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5045,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",236,"python_perf_layer_garbage_collection_cleanup_cycle_heavy_objects_without_break",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5046,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",239,"python_perf_layer_string_handling_bytes_decode_encode_roundtrip",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5047,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",251,"python_perf_layer_serialization_gzip_compress_tiny_payloads",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5048,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",261,"python_perf_layer_collection_iteration_enumerate_list_materialized",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5049,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",261,"python_perf_layer_collection_iteration_generator_materialized_for_truthiness",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5026_5050.txt",5050,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",261,"python_perf_layer_network_calls_retry_without_backoff_or_jitter",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5051,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",265,"sorted_full_collection_to_extract_top_n_elements",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5052,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",292,"python_perf_layer_database_access_orm_query_inside_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5053,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",305,"blocking_io_call_executed_per_item_without_batching",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5054,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",305,"public_api_missing_type_hints",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5055,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",305,"repeated_small_writes_without_buffering_or_join",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5056,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",307,"python_perf_layer_network_calls_retry_without_backoff_or_jitter",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5057,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",307,"python_perf_layer_resource_pooling_http_pool_not_reused",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5058,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",324,"python_perf_layer_database_access_orm_query_inside_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5059,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",326,"python_perf_layer_io_operations_path_exists_before_open_race",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5060,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/filler/compressed/generate_medical_form.py",326,"python_perf_layer_io_operations_small_file_writes_without_buffer",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5061,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",11,"binary_or_multipart_response_missing_explicit_content_type",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5062,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",11,"full_response_or_export_buffered_before_incremental_consumer_use",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5063,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",11,"invariant_computation_not_hoisted_out_of_nested_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5064,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",11,"magic_thresholds_duplicated_across_modules",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5065,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",12,"python_perf_layer_string_handling_bytes_decode_encode_roundtrip",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5066,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",17,"python_perf_layer_collection_iteration_generator_materialized_for_truthiness",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5067,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",17,"python_perf_layer_network_calls_retry_without_backoff_or_jitter",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5068,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",28,"python_perf_layer_database_access_orm_query_inside_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5069,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",35,"python_perf_layer_io_operations_temporary_file_for_bytes_transform",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5070,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",37,"print_debugging_leftover",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5071,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",40,"python_perf_layer_resource_pooling_large_buffer_pool_without_cap",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5072,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",47,"binary_or_multipart_response_missing_explicit_content_type",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5073,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",47,"full_response_or_export_buffered_before_incremental_consumer_use",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5074,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",48,"python_perf_layer_algorithmic_complexity_full_sort_for_top_n",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5051_5075.txt",5075,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",48,"python_perf_layer_serialization_json_dumps_for_equality_or_hash",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5076,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",48,"python_perf_layer_string_handling_bytes_decode_encode_roundtrip",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5077,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",48,"python_perf_layer_string_handling_lowercase_compare_allocates",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5078,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",61,"python_perf_layer_io_operations_temporary_file_for_bytes_transform",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5079,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",63,"print_debugging_leftover",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5080,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",66,"python_perf_layer_resource_pooling_large_buffer_pool_without_cap",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5081,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",73,"public_api_missing_type_hints",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5082,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",73,"repeated_file_open_for_same_resource_within_single_operation",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5083,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",73,"repeated_split_or_join_on_invariant_separator_inside_loop",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5084,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",73,"same_contextmanager_pattern_copied_across_modules",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5085,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",73,"text_bytes_boundary_relies_on_implicit_default_encoding",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5086,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/financialreport/data/generate_charts.py",75,"python_perf_layer_io_operations_path_exists_before_open_race",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5087,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/gopdflib/financial_report/main.go",19,"go_perf_layer_io_operations_stat_before_open_without_branch",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5088,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/gopdflib/financial_report/main.go",21,"go_perf_layer_string_handling_fmt_sprintf_for_simple_concat",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5089,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/gopdflib/financial_report/main.go",27,"go_perf_layer_async_concurrency_context_timeout_allocated_per_inner_call",false_positive,"Rule does not clearly match the cited snippet context"
"/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_5076_5100.txt",5090,"/home/chinmay/ChinmayPersonalProjects/gopdfsuit/sampledata/gopdflib/financial_report/main.go",31,"go_perf_layer_network_calls_retry_loop_without_backoff",false_positive,"Rule does not clearly match the cited snippet context"
