chunk_file_path,subchunk_number,source_file_path,source_line,rule_id,decision,rationale
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,11,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,70,go_perf_layer_async_concurrency_goroutine_per_item_without_worker_limit,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,12,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,74,go_perf_layer_memory_allocation_bytes_buffer_allocated_per_record,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,13,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,75,go_perf_layer_network_calls_retry_loop_without_backoff,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,14,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,98,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,15,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,98,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,16,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,100,go_perf_layer_memory_allocation_bytes_buffer_allocated_per_record,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,17,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,101,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,18,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,101,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,19,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,101,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,20,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,101,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,21,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,101,go_perf_layer_string_handling_string_lower_for_case_insensitive_compare,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,22,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,104,go_perf_layer_algorithmic_complexity_repeated_nested_slice_scans,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,23,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,104,go_perf_layer_collection_iteration_copy_slice_before_readonly_range,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,24,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,120,go_perf_layer_network_calls_retry_loop_without_backoff,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_1_25.txt,25,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,142,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,26,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,142,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,27,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,144,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,28,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,144,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,29,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,151,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,30,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,151,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,31,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,170,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,32,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,170,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,33,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,175,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,34,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,193,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,35,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,193,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,36,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,37,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,38,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_logging_overhead_log_payload_serialized_before_sampling,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,39,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_network_calls_dns_lookup_per_request_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,40,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_resource_pooling_rate_limiter_per_request,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,41,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,42,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,43,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_serialization_map_any_json_decode_in_hot_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,44,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,195,go_perf_layer_string_handling_regexp_compile_in_request_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,45,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,197,go_perf_layer_error_handling_cost_sentinel_error_allocated_per_call,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,46,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,197,go_perf_layer_hot_path_optimization_allocation_in_hash_or_less_func,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,47,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,220,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,48,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,220,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,49,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_26_50.txt,50,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,51,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_logging_overhead_log_payload_serialized_before_sampling,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,52,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_network_calls_dns_lookup_per_request_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,53,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_resource_pooling_rate_limiter_per_request,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,54,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,55,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,56,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_serialization_map_any_json_decode_in_hot_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,57,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,222,go_perf_layer_string_handling_regexp_compile_in_request_path,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,58,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,224,go_perf_layer_error_handling_cost_sentinel_error_allocated_per_call,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,59,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,224,go_perf_layer_hot_path_optimization_allocation_in_hash_or_less_func,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,60,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,247,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,61,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,247,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,62,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,250,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,63,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,250,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,64,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,250,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,65,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,250,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,66,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,268,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,67,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,268,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,68,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,271,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,69,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,273,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,70,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,277,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,71,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,277,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,72,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,295,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,73,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,295,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,74,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,298,go_perf_layer_data_structure_choice_small_enum_string_switch_map,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_51_75.txt,75,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,298,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,76,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,300,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,77,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,304,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,78,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,304,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,79,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,322,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,80,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,322,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,81,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,325,go_perf_layer_caching_json_cache_value_stored_as_string,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,82,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,325,go_perf_layer_error_handling_cost_error_string_built_before_error_needed,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,83,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,332,go_perf_layer_serialization_json_decoder_without_reuse_for_stream,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,84,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,332,go_perf_layer_serialization_json_marshal_for_deep_equal,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,85,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,350,go_perf_layer_memory_allocation_temporary_byte_slice_for_string_write,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
/home/chinmay/ChinmayPersonalProjects/deslop/scripts/chunks/Chunk_76_100.txt,86,/home/chinmay/ChinmayPersonalProjects/gopdfsuit/bindings/python/cgo/exports.go,350,go_perf_layer_string_handling_byte_string_roundtrip_for_contains,false_positive,"Snippet does not clearly demonstrate the specific rule condition; treated as non-actionable here."
